Id,Label,timeset,indegree,outdegree,Degree
5527,5527,,24,11,35
5528,5528,,26,5,31
5529,5529,,18,9,27
5530,5530,,18,6,24
5531,5531,,24,8,32
5532,5532,,22,4,26
5533,5533,,22,6,28
5534,5534,,31,7,38
5535,5535,,26,7,33
5536,5536,,23,5,28
5537,5537,,29,6,35
5538,5538,,19,3,22
5539,5539,,17,11,28
5540,5540,,17,7,24
5541,5541,,18,4,22
5542,5542,,29,2,31
5543,5543,,24,6,30
5544,5544,,22,6,28
5545,5545,,22,6,28
5546,5546,,19,10,29
5547,5547,,15,7,22
5548,5548,,21,2,23
5549,5549,,28,5,33
5550,5550,,15,4,19
5551,5551,,19,5,24
5552,5552,,22,3,25
5553,5553,,19,2,21
5554,5554,,25,6,31
5555,5555,,22,2,24
5556,5556,,31,5,36
5557,5557,,28,9,37
5558,5558,,21,3,24
5559,5559,,31,7,38
5560,5560,,20,9,29
5561,5561,,23,6,29
5562,5562,,20,3,23
5563,5563,,20,6,26
5564,5564,,17,4,21
5565,5565,,18,8,26
5566,5566,,18,9,27
5567,5567,,24,6,30
5568,5568,,23,12,35
5569,5569,,25,3,28
5570,5570,,30,7,37
5571,5571,,24,3,27
5572,5572,,21,5,26
5573,5573,,15,5,20
5574,5574,,23,6,29
5575,5575,,17,8,25
5576,5576,,23,5,28
5577,5577,,14,9,23
5578,5578,,23,7,30
5579,5579,,26,8,34
5580,5580,,22,1,23
5581,5581,,19,7,26
5582,5582,,22,3,25
5583,5583,,19,6,25
5584,5584,,25,8,33
5585,5585,,28,7,35
5586,5586,,31,7,38
5587,5587,,18,4,22
5588,5588,,32,5,37
5589,5589,,16,7,23
5590,5590,,25,4,29
5591,5591,,23,5,28
5592,5592,,22,5,27
5593,5593,,23,8,31
5594,5594,,16,6,22
5595,5595,,23,7,30
5596,5596,,27,3,30
5597,5597,,21,2,23
5598,5598,,23,7,30
5599,5599,,28,6,34
5600,5600,,22,5,27
5601,5601,,24,3,27
5602,5602,,22,7,29
5603,5603,,19,4,23
5604,5604,,16,8,24
5605,5605,,20,13,33
5606,5606,,25,2,27
5607,5607,,21,5,26
5608,5608,,24,6,30
5609,5609,,20,11,31
5610,5610,,21,6,27
5611,5611,,16,9,25
5612,5612,,23,7,30
5613,5613,,22,8,30
5614,5614,,29,3,32
5615,5615,,16,6,22
5616,5616,,21,8,29
5617,5617,,20,4,24
5618,5618,,22,5,27
5619,5619,,25,6,31
5620,5620,,26,8,34
5621,5621,,25,9,34
5622,5622,,33,6,39
5623,5623,,34,8,42
5624,5624,,16,8,24
5625,5625,,26,3,29
5626,5626,,22,7,29
5627,5627,,21,5,26
5628,5628,,30,7,37
5629,5629,,21,4,25
5630,5630,,20,4,24
5631,5631,,30,8,38
5632,5632,,24,7,31
5633,5633,,19,7,26
5634,5634,,27,6,33
5635,5635,,22,7,29
5636,5636,,20,5,25
5637,5637,,26,5,31
5638,5638,,32,6,38
5639,5639,,15,8,23
5640,5640,,23,4,27
5641,5641,,22,2,24
5642,5642,,23,3,26
5643,5643,,33,5,38
5644,5644,,25,3,28
5645,5645,,24,6,30
5646,5646,,24,6,30
5647,5647,,15,6,21
5648,5648,,13,14,27
5649,5649,,18,0,18
5650,5650,,23,6,29
5651,5651,,20,5,25
5652,5652,,26,7,33
5653,5653,,26,8,34
5654,5654,,15,6,21
5655,5655,,26,6,32
5656,5656,,26,2,28
5657,5657,,23,11,34
5658,5658,,24,7,31
5659,5659,,24,2,26
5660,5660,,25,7,32
5661,5661,,28,7,35
5662,5662,,15,5,20
5663,5663,,19,5,24
5664,5664,,27,11,38
5665,5665,,24,6,30
5666,5666,,22,4,26
5667,5667,,22,12,34
5668,5668,,36,3,39
5669,5669,,24,6,30
5670,5670,,24,3,27
5671,5671,,26,3,29
5672,5672,,27,12,39
5673,5673,,19,4,23
5674,5674,,19,5,24
5675,5675,,24,5,29
5676,5676,,18,8,26
5677,5677,,26,6,32
5678,5678,,22,4,26
5679,5679,,29,4,33
5680,5680,,23,6,29
5681,5681,,29,4,33
5682,5682,,28,3,31
5683,5683,,25,6,31
5684,5684,,23,9,32
5685,5685,,19,5,24
5686,5686,,23,4,27
5687,5687,,28,6,34
5688,5688,,29,5,34
5689,5689,,28,3,31
5690,5690,,19,9,28
5691,5691,,24,6,30
5692,5692,,23,4,27
5693,5693,,20,8,28
5694,5694,,29,9,38
5695,5695,,25,5,30
5696,5696,,31,5,36
5697,5697,,26,5,31
5698,5698,,30,10,40
5699,5699,,21,4,25
5700,5700,,21,9,30
5701,5701,,26,6,32
5702,5702,,28,8,36
5703,5703,,21,4,25
5704,5704,,25,5,30
5705,5705,,21,3,24
5706,5706,,21,6,27
5707,5707,,23,4,27
5708,5708,,24,8,32
5709,5709,,27,8,35
5710,5710,,29,3,32
5711,5711,,22,7,29
5712,5712,,18,3,21
5713,5713,,25,8,33
5714,5714,,28,1,29
5715,5715,,24,4,28
5716,5716,,26,4,30
5717,5717,,29,5,34
5718,5718,,25,7,32
5719,5719,,23,7,30
5720,5720,,25,6,31
5721,5721,,34,8,42
5722,5722,,19,5,24
5723,5723,,23,4,27
5724,5724,,13,8,21
5725,5725,,26,2,28
5726,5726,,24,11,35
5727,5727,,21,7,28
5728,5728,,21,4,25
5729,5729,,23,6,29
5730,5730,,23,5,28
5731,5731,,17,2,19
5732,5732,,22,6,28
5733,5733,,17,6,23
5734,5734,,25,2,27
5735,5735,,20,5,25
5736,5736,,26,4,30
5737,5737,,31,6,37
5738,5738,,26,5,31
5739,5739,,20,6,26
5740,5740,,30,8,38
5741,5741,,25,4,29
5742,5742,,24,5,29
5743,5743,,28,9,37
5744,5744,,18,2,20
5745,5745,,22,10,32
5746,5746,,22,5,27
5747,5747,,24,4,28
5748,5748,,19,2,21
5749,5749,,19,5,24
5750,5750,,33,3,36
5751,5751,,23,1,24
5752,5752,,20,4,24
5753,5753,,30,5,35
5754,5754,,19,8,27
5755,5755,,35,4,39
5756,5756,,21,7,28
5757,5757,,23,10,33
5758,5758,,17,7,24
5759,5759,,23,7,30
5760,5760,,29,3,32
5761,5761,,19,6,25
5762,5762,,17,5,22
5763,5763,,26,5,31
5764,5764,,22,5,27
5765,5765,,29,8,37
5766,5766,,29,10,39
5767,5767,,26,6,32
5768,5768,,31,5,36
5769,5769,,25,9,34
5770,5770,,23,6,29
5771,5771,,35,2,37
5772,5772,,25,8,33
5773,5773,,31,9,40
5774,5774,,21,4,25
5775,5775,,17,5,22
5776,5776,,25,5,30
5777,5777,,32,5,37
5778,5778,,26,8,34
5779,5779,,17,5,22
5780,5780,,21,9,30
5781,5781,,27,2,29
5782,5782,,31,6,37
5783,5783,,25,4,29
5784,5784,,17,8,25
5785,5785,,18,4,22
5786,5786,,22,1,23
5787,5787,,35,8,43
5788,5788,,19,8,27
5789,5789,,18,3,21
5790,5790,,19,6,25
5791,5791,,26,4,30
5792,5792,,28,4,32
5793,5793,,24,2,26
5794,5794,,27,6,33
5795,5795,,18,9,27
5796,5796,,28,6,34
5797,5797,,33,3,36
5798,5798,,18,4,22
5799,5799,,23,3,26
5800,5800,,22,3,25
5801,5801,,24,5,29
5802,5802,,19,9,28
5803,5803,,27,9,36
5804,5804,,22,3,25
5805,5805,,30,7,37
5806,5806,,25,8,33
5807,5807,,28,6,34
5808,5808,,18,5,23
5809,5809,,27,5,32
5810,5810,,17,4,21
5811,5811,,24,2,26
5812,5812,,35,5,40
5813,5813,,20,4,24
5814,5814,,30,4,34
5815,5815,,18,2,20
5816,5816,,19,3,22
5817,5817,,31,6,37
5818,5818,,17,2,19
5819,5819,,29,8,37
5820,5820,,24,4,28
5821,5821,,24,4,28
5822,5822,,29,7,36
5823,5823,,22,2,24
5824,5824,,20,6,26
5825,5825,,22,4,26
5826,5826,,32,4,36
5827,5827,,27,5,32
5828,5828,,28,3,31
5829,5829,,23,7,30
5830,5830,,17,5,22
5831,5831,,22,5,27
5832,5832,,37,3,40
5833,5833,,17,10,27
5834,5834,,22,2,24
5835,5835,,21,9,30
5836,5836,,22,2,24
5837,5837,,30,4,34
5838,5838,,17,3,20
5839,5839,,25,6,31
5840,5840,,24,4,28
5841,5841,,22,3,25
5842,5842,,23,6,29
5843,5843,,28,2,30
5844,5844,,21,1,22
5845,5845,,26,6,32
5846,5846,,31,2,33
5847,5847,,23,3,26
5848,5848,,23,3,26
5849,5849,,33,7,40
5850,5850,,23,3,26
5851,5851,,23,7,30
5852,5852,,28,2,30
5853,5853,,24,5,29
5854,5854,,18,5,23
5855,5855,,33,6,39
5856,5856,,24,3,27
5857,5857,,41,3,44
5858,5858,,12,5,17
5859,5859,,26,7,33
5860,5860,,22,5,27
5861,5861,,21,2,23
5862,5862,,21,3,24
5863,5863,,18,1,19
5864,5864,,27,6,33
5865,5865,,24,5,29
5866,5866,,34,2,36
5867,5867,,17,4,21
5868,5868,,24,7,31
5869,5869,,25,5,30
5870,5870,,27,4,31
5871,5871,,26,7,33
5872,5872,,31,5,36
5873,5873,,23,6,29
5874,5874,,17,1,18
5875,5875,,25,4,29
5876,5876,,32,4,36
5877,5877,,20,6,26
5878,5878,,24,5,29
5879,5879,,19,3,22
5880,5880,,30,7,37
5881,5881,,22,1,23
5882,5882,,19,8,27
5883,5883,,13,4,17
5884,5884,,25,4,29
5885,5885,,27,5,32
5886,5886,,23,4,27
5887,5887,,34,5,39
5888,5888,,19,6,25
5889,5889,,29,6,35
5890,5890,,27,6,33
5891,5891,,23,4,27
5892,5892,,26,7,33
5893,5893,,20,5,25
5894,5894,,20,6,26
5895,5895,,21,5,26
5896,5896,,32,3,35
5897,5897,,16,2,18
5898,5898,,15,8,23
5899,5899,,21,5,26
5900,5900,,25,3,28
5901,5901,,30,5,35
5902,5902,,26,0,26
5903,5903,,20,4,24
5904,5904,,30,2,32
5905,5905,,30,6,36
5906,5906,,23,3,26
5907,5907,,24,4,28
5908,5908,,25,6,31
5909,5909,,19,4,23
5910,5910,,29,4,33
5911,5911,,27,4,31
5912,5912,,23,8,31
5913,5913,,35,2,37
5914,5914,,22,8,30
5915,5915,,22,7,29
5916,5916,,29,10,39
5917,5917,,20,4,24
5918,5918,,28,6,34
5919,5919,,26,3,29
5920,5920,,25,6,31
5921,5921,,27,5,32
5922,5922,,24,3,27
5923,5923,,20,7,27
5924,5924,,24,3,27
5925,5925,,17,6,23
5926,5926,,18,3,21
5927,5927,,24,7,31
5928,5928,,27,2,29
5929,5929,,29,15,44
5930,5930,,24,6,30
5931,5931,,27,6,33
5932,5932,,22,3,25
5933,5933,,20,6,26
5934,5934,,27,8,35
5935,5935,,16,3,19
5936,5936,,27,9,36
5937,5937,,29,6,35
5938,5938,,18,6,24
5939,5939,,28,1,29
5940,5940,,16,5,21
5941,5941,,20,5,25
5942,5942,,21,5,26
5943,5943,,18,5,23
5944,5944,,17,3,20
5945,5945,,24,10,34
5946,5946,,28,1,29
5947,5947,,32,4,36
5948,5948,,25,6,31
5949,5949,,28,5,33
5950,5950,,27,6,33
5951,5951,,25,6,31
5952,5952,,25,6,31
5953,5953,,25,4,29
5954,5954,,28,3,31
5955,5955,,26,6,32
5956,5956,,26,5,31
5957,5957,,24,5,29
5958,5958,,23,6,29
5959,5959,,26,7,33
5960,5960,,26,9,35
5961,5961,,26,6,32
5962,5962,,19,5,24
5963,5963,,21,5,26
5964,5964,,24,4,28
5965,5965,,25,11,36
5966,5966,,26,5,31
5967,5967,,31,2,33
5968,5968,,22,6,28
5969,5969,,26,5,31
5970,5970,,22,5,27
5971,5971,,19,8,27
5972,5972,,25,8,33
5973,5973,,23,7,30
5974,5974,,26,5,31
5975,5975,,15,3,18
5976,5976,,28,6,34
5977,5977,,35,4,39
5978,5978,,35,2,37
5979,5979,,22,7,29
5980,5980,,24,6,30
5981,5981,,21,5,26
5982,5982,,26,4,30
5983,5983,,22,7,29
5984,5984,,26,3,29
5985,5985,,36,3,39
5986,5986,,25,6,31
5987,5987,,22,2,24
5988,5988,,24,4,28
5989,5989,,29,7,36
5990,5990,,21,2,23
5991,5991,,28,2,30
5992,5992,,23,4,27
5993,5993,,24,5,29
5994,5994,,27,7,34
5995,5995,,22,5,27
5996,5996,,27,7,34
5997,5997,,32,0,32
5998,5998,,24,2,26
5999,5999,,29,4,33
6000,6000,,16,1,17
6001,6001,,22,5,27
6002,6002,,27,3,30
6003,6003,,23,5,28
6004,6004,,23,3,26
6005,6005,,28,1,29
6006,6006,,28,4,32
6007,6007,,31,1,32
6008,6008,,21,6,27
6009,6009,,23,5,28
6010,6010,,11,5,16
6011,6011,,32,6,38
6012,6012,,23,4,27
6013,6013,,20,9,29
6014,6014,,27,5,32
6015,6015,,22,5,27
6016,6016,,28,7,35
6017,6017,,27,9,36
6018,6018,,26,4,30
6019,6019,,20,3,23
6020,6020,,16,9,25
6021,6021,,32,3,35
6022,6022,,18,8,26
6023,6023,,28,5,33
6024,6024,,23,3,26
6025,6025,,21,4,25
6026,6026,,25,5,30
6027,6027,,28,5,33
6028,6028,,20,3,23
6029,6029,,25,1,26
6030,6030,,16,5,21
6031,6031,,32,8,40
6032,6032,,26,8,34
6033,6033,,31,5,36
6034,6034,,28,5,33
6035,6035,,27,3,30
6036,6036,,27,6,33
6037,6037,,19,1,20
6038,6038,,24,8,32
6039,6039,,22,4,26
6040,6040,,30,6,36
6041,6041,,27,5,32
6042,6042,,28,9,37
6043,6043,,24,4,28
6044,6044,,31,4,35
6045,6045,,30,4,34
6046,6046,,33,2,35
6047,6047,,26,5,31
6048,6048,,21,6,27
6049,6049,,25,8,33
6050,6050,,20,4,24
6051,6051,,21,7,28
6052,6052,,24,4,28
6053,6053,,21,3,24
6054,6054,,29,7,36
6055,6055,,29,9,38
6056,6056,,27,4,31
6057,6057,,22,2,24
6058,6058,,24,5,29
6059,6059,,19,4,23
6060,6060,,29,5,34
6061,6061,,22,6,28
6062,6062,,32,2,34
6063,6063,,18,4,22
6064,6064,,19,1,20
6065,6065,,22,6,28
6066,6066,,29,5,34
6067,6067,,25,5,30
6068,6068,,21,3,24
6069,6069,,27,9,36
6070,6070,,28,3,31
6071,6071,,28,4,32
6072,6072,,20,2,22
6073,6073,,31,8,39
6074,6074,,17,4,21
6075,6075,,21,8,29
6076,6076,,26,3,29
6077,6077,,17,7,24
6078,6078,,29,1,30
6079,6079,,28,3,31
6080,6080,,28,2,30
6081,6081,,36,6,42
6082,6082,,17,5,22
6083,6083,,23,3,26
6084,6084,,32,5,37
6085,6085,,18,6,24
6086,6086,,17,4,21
6087,6087,,17,2,19
6088,6088,,25,5,30
6089,6089,,27,0,27
6090,6090,,27,0,27
6091,6091,,30,3,33
6092,6092,,35,6,41
6093,6093,,25,5,30
6094,6094,,16,4,20
6095,6095,,20,8,28
6096,6096,,19,8,27
6097,6097,,27,3,30
6098,6098,,18,2,20
6099,6099,,17,3,20
6100,6100,,31,5,36
6101,6101,,24,7,31
6102,6102,,22,7,29
6103,6103,,25,5,30
6104,6104,,22,3,25
6105,6105,,23,4,27
6106,6106,,27,4,31
6107,6107,,31,6,37
6108,6108,,24,1,25
6109,6109,,17,4,21
6110,6110,,29,6,35
6111,6111,,23,5,28
6112,6112,,26,1,27
6113,6113,,20,1,21
6114,6114,,23,2,25
6115,6115,,18,4,22
6116,6116,,20,3,23
6117,6117,,33,1,34
6118,6118,,29,5,34
6119,6119,,29,5,34
6120,6120,,18,2,20
6121,6121,,26,6,32
6122,6122,,24,4,28
6123,6123,,26,4,30
6124,6124,,23,6,29
6125,6125,,21,5,26
6126,6126,,32,7,39
6127,6127,,32,1,33
6128,6128,,29,5,34
6129,6129,,26,4,30
6130,6130,,26,2,28
6131,6131,,30,9,39
6132,6132,,22,7,29
6133,6133,,19,5,24
6134,6134,,21,7,28
6135,6135,,29,3,32
6136,6136,,25,3,28
6137,6137,,25,3,28
6138,6138,,21,2,23
6139,6139,,30,5,35
6140,6140,,28,3,31
6141,6141,,25,6,31
6142,6142,,21,3,24
6143,6143,,29,1,30
6144,6144,,28,3,31
6145,6145,,28,3,31
6146,6146,,20,4,24
6147,6147,,39,3,42
6148,6148,,14,3,17
6149,6149,,25,4,29
6150,6150,,26,5,31
6151,6151,,22,9,31
6152,6152,,29,6,35
6153,6153,,28,5,33
6154,6154,,24,6,30
6155,6155,,23,2,25
6156,6156,,23,2,25
6157,6157,,27,3,30
6158,6158,,23,4,27
6159,6159,,23,4,27
6160,6160,,24,5,29
6161,6161,,22,7,29
6162,6162,,28,5,33
6163,6163,,37,2,39
6164,6164,,28,3,31
6165,6165,,25,6,31
6166,6166,,32,3,35
6167,6167,,29,4,33
6168,6168,,23,4,27
6169,6169,,21,4,25
6170,6170,,30,7,37
6171,6171,,24,2,26
6172,6172,,30,5,35
6173,6173,,27,2,29
6174,6174,,29,2,31
6175,6175,,24,5,29
6176,6176,,27,5,32
6177,6177,,23,6,29
6178,6178,,24,6,30
6179,6179,,32,5,37
6180,6180,,21,1,22
6181,6181,,30,2,32
6182,6182,,26,2,28
6183,6183,,18,6,24
6184,6184,,28,9,37
6185,6185,,26,3,29
6186,6186,,18,6,24
6187,6187,,30,3,33
6188,6188,,26,3,29
6189,6189,,25,2,27
6190,6190,,38,4,42
6191,6191,,21,2,23
6192,6192,,24,3,27
6193,6193,,23,6,29
6194,6194,,17,4,21
6195,6195,,20,3,23
6196,6196,,19,3,22
6197,6197,,24,5,29
6198,6198,,15,4,19
6199,6199,,36,2,38
6200,6200,,22,4,26
6201,6201,,26,2,28
6202,6202,,38,5,43
6203,6203,,20,6,26
6204,6204,,27,4,31
6205,6205,,28,4,32
6206,6206,,32,2,34
6207,6207,,25,1,26
6208,6208,,27,3,30
6209,6209,,21,4,25
6210,6210,,30,2,32
6211,6211,,31,5,36
6212,6212,,28,3,31
6213,6213,,18,4,22
6214,6214,,19,5,24
6215,6215,,23,4,27
6216,6216,,19,5,24
6217,6217,,24,3,27
6218,6218,,36,5,41
6219,6219,,20,1,21
6220,6220,,26,4,30
6221,6221,,27,3,30
6222,6222,,25,3,28
6223,6223,,33,1,34
6224,6224,,19,6,25
6225,6225,,30,5,35
6226,6226,,8,5,13
6227,6227,,25,5,30
6228,6228,,31,3,34
6229,6229,,22,4,26
6230,6230,,16,1,17
6231,6231,,44,2,46
6232,6232,,27,0,27
6233,6233,,20,6,26
6234,6234,,32,3,35
6235,6235,,21,1,22
6236,6236,,23,5,28
6237,6237,,28,5,33
6238,6238,,20,7,27
6239,6239,,27,3,30
6240,6240,,29,3,32
6241,6241,,35,4,39
6242,6242,,20,5,25
6243,6243,,25,5,30
6244,6244,,26,3,29
6245,6245,,23,4,27
6246,6246,,27,3,30
6247,6247,,23,2,25
6248,6248,,24,4,28
6249,6249,,23,6,29
6250,6250,,30,2,32
6251,6251,,26,0,26
6252,6252,,32,6,38
6253,6253,,30,2,32
6254,6254,,19,3,22
6255,6255,,21,4,25
6256,6256,,28,4,32
6257,6257,,24,2,26
6258,6258,,24,1,25
6259,6259,,27,4,31
6260,6260,,25,5,30
6261,6261,,30,5,35
6262,6262,,32,3,35
6263,6263,,23,1,24
6264,6264,,26,10,36
6265,6265,,29,4,33
6266,6266,,23,2,25
6267,6267,,22,3,25
6268,6268,,21,3,24
6269,6269,,29,3,32
6270,6270,,31,1,32
6271,6271,,27,5,32
6272,6272,,37,7,44
6273,6273,,26,2,28
6274,6274,,28,1,29
6275,6275,,21,2,23
6276,6276,,34,4,38
6277,6277,,33,5,38
6278,6278,,28,5,33
6279,6279,,26,1,27
6280,6280,,23,5,28
6281,6281,,23,9,32
6282,6282,,31,4,35
6283,6283,,25,3,28
6284,6284,,23,2,25
6285,6285,,23,5,28
6286,6286,,25,2,27
6287,6287,,26,4,30
6288,6288,,19,3,22
6289,6289,,34,3,37
6290,6290,,36,5,41
6291,6291,,29,1,30
6292,6292,,29,3,32
6293,6293,,23,2,25
6294,6294,,22,3,25
6295,6295,,24,2,26
6296,6296,,22,5,27
6297,6297,,32,5,37
6298,6298,,24,3,27
6299,6299,,25,2,27
6300,6300,,23,2,25
6301,6301,,13,5,18
6302,6302,,26,3,29
6303,6303,,36,1,37
6304,6304,,27,4,31
6305,6305,,29,2,31
6306,6306,,32,1,33
6307,6307,,17,4,21
6308,6308,,15,1,16
6309,6309,,21,2,23
6310,6310,,25,4,29
6311,6311,,29,5,34
6312,6312,,25,3,28
6313,6313,,32,2,34
6314,6314,,22,4,26
6315,6315,,23,6,29
6316,6316,,24,2,26
6317,6317,,24,0,24
6318,6318,,29,6,35
6319,6319,,31,5,36
6320,6320,,36,3,39
6321,6321,,24,7,31
6322,6322,,30,5,35
6323,6323,,19,5,24
6324,6324,,27,6,33
6325,6325,,26,6,32
6326,6326,,30,6,36
6327,6327,,23,1,24
6328,6328,,24,1,25
6329,6329,,32,5,37
6330,6330,,21,2,23
6331,6331,,17,3,20
6332,6332,,16,4,20
6333,6333,,28,4,32
6334,6334,,18,6,24
6335,6335,,16,2,18
6336,6336,,18,1,19
6337,6337,,27,4,31
6338,6338,,19,4,23
6339,6339,,25,5,30
6340,6340,,23,2,25
6341,6341,,30,4,34
6342,6342,,32,0,32
6343,6343,,25,3,28
6344,6344,,30,4,34
6345,6345,,21,2,23
6346,6346,,13,3,16
6347,6347,,23,3,26
6348,6348,,22,3,25
6349,6349,,31,5,36
6350,6350,,31,1,32
6351,6351,,26,4,30
6352,6352,,32,3,35
6353,6353,,19,5,24
6354,6354,,23,3,26
6355,6355,,28,4,32
6356,6356,,22,1,23
6357,6357,,24,1,25
6358,6358,,20,5,25
6359,6359,,23,4,27
6360,6360,,25,9,34
6361,6361,,26,2,28
6362,6362,,24,5,29
6363,6363,,29,1,30
6364,6364,,22,0,22
6365,6365,,26,5,31
6366,6366,,29,2,31
6367,6367,,30,3,33
6368,6368,,20,2,22
6369,6369,,30,1,31
6370,6370,,28,2,30
6371,6371,,19,7,26
6372,6372,,24,3,27
6373,6373,,22,2,24
6374,6374,,29,3,32
6375,6375,,27,2,29
6376,6376,,17,3,20
6377,6377,,30,4,34
6378,6378,,30,6,36
6379,6379,,23,2,25
6380,6380,,30,1,31
6381,6381,,28,1,29
6382,6382,,28,2,30
6383,6383,,23,1,24
6384,6384,,29,3,32
6385,6385,,19,4,23
6386,6386,,27,6,33
6387,6387,,20,3,23
6388,6388,,26,2,28
6389,6389,,28,2,30
6390,6390,,21,2,23
6391,6391,,23,4,27
6392,6392,,28,5,33
6393,6393,,19,2,21
6394,6394,,29,4,33
6395,6395,,23,3,26
6396,6396,,21,3,24
6397,6397,,20,3,23
6398,6398,,30,5,35
6399,6399,,27,3,30
6400,6400,,17,5,22
6401,6401,,22,5,27
6402,6402,,31,4,35
6403,6403,,22,4,26
6404,6404,,29,5,34
6405,6405,,34,5,39
6406,6406,,29,2,31
6407,6407,,32,3,35
6408,6408,,25,4,29
6409,6409,,34,2,36
6410,6410,,23,2,25
6411,6411,,18,4,22
6412,6412,,17,2,19
6413,6413,,31,1,32
6414,6414,,24,1,25
6415,6415,,31,2,33
6416,6416,,24,5,29
6417,6417,,23,2,25
6418,6418,,23,2,25
6419,6419,,22,0,22
6420,6420,,27,2,29
6421,6421,,31,2,33
6422,6422,,20,3,23
6423,6423,,22,2,24
6424,6424,,27,4,31
6425,6425,,27,3,30
6426,6426,,30,1,31
6427,6427,,23,1,24
6428,6428,,23,7,30
6429,6429,,24,3,27
6430,6430,,30,3,33
6431,6431,,26,1,27
6432,6432,,29,3,32
6433,6433,,30,3,33
6434,6434,,25,4,29
6435,6435,,22,2,24
6436,6436,,23,3,26
6437,6437,,27,1,28
6438,6438,,30,1,31
6439,6439,,22,2,24
6440,6440,,23,4,27
6441,6441,,23,1,24
6442,6442,,32,4,36
6443,6443,,24,2,26
6444,6444,,20,1,21
6445,6445,,31,2,33
6446,6446,,28,1,29
6447,6447,,26,1,27
6448,6448,,21,2,23
6449,6449,,23,2,25
6450,6450,,21,4,25
6451,6451,,16,3,19
6452,6452,,26,3,29
6453,6453,,36,3,39
6454,6454,,33,1,34
6455,6455,,21,0,21
6456,6456,,25,6,31
6457,6457,,20,0,20
6458,6458,,35,0,35
6459,6459,,28,2,30
6460,6460,,26,4,30
6461,6461,,21,2,23
6462,6462,,29,1,30
6463,6463,,34,5,39
6464,6464,,28,6,34
6465,6465,,28,2,30
6466,6466,,24,2,26
6467,6467,,23,3,26
6468,6468,,19,3,22
6469,6469,,25,2,27
6470,6470,,19,3,22
6471,6471,,29,4,33
6472,6472,,23,6,29
6473,6473,,23,4,27
6474,6474,,22,6,28
6475,6475,,35,1,36
6476,6476,,19,2,21
6477,6477,,21,5,26
6478,6478,,21,4,25
6479,6479,,33,2,35
6480,6480,,24,1,25
6481,6481,,21,2,23
6482,6482,,30,1,31
6483,6483,,30,5,35
6484,6484,,29,3,32
6485,6485,,17,4,21
6486,6486,,35,2,37
6487,6487,,34,2,36
6488,6488,,22,6,28
6489,6489,,19,2,21
6490,6490,,34,1,35
6491,6491,,20,5,25
6492,6492,,22,2,24
6493,6493,,29,3,32
6494,6494,,29,3,32
6495,6495,,26,1,27
6496,6496,,24,4,28
6497,6497,,29,3,32
6498,6498,,27,6,33
6499,6499,,29,1,30
6500,6500,,27,0,27
6501,6501,,27,2,29
6502,6502,,25,5,30
6503,6503,,22,0,22
6504,6504,,26,3,29
6505,6505,,26,2,28
6506,6506,,18,1,19
6507,6507,,21,1,22
6508,6508,,23,2,25
6509,6509,,29,3,32
6510,6510,,30,1,31
6511,6511,,33,3,36
6512,6512,,34,3,37
6513,6513,,29,1,30
6514,6514,,23,5,28
6515,6515,,25,0,25
6516,6516,,27,0,27
6517,6517,,24,2,26
6518,6518,,27,3,30
6519,6519,,24,5,29
6520,6520,,25,1,26
6521,6521,,27,1,28
6522,6522,,24,3,27
6523,6523,,30,0,30
6524,6524,,23,7,30
6525,6525,,28,2,30
6526,6526,,27,2,29
6527,6527,,41,2,43
6528,6528,,27,0,27
6529,6529,,25,2,27
6530,6530,,21,4,25
6531,6531,,26,4,30
6532,6532,,30,3,33
6533,6533,,24,1,25
6534,6534,,24,3,27
6535,6535,,21,2,23
6536,6536,,31,2,33
6537,6537,,24,1,25
6538,6538,,31,5,36
6539,6539,,31,2,33
6540,6540,,22,3,25
6541,6541,,33,5,38
6542,6542,,30,2,32
6543,6543,,23,2,25
6544,6544,,33,4,37
6545,6545,,29,4,33
6546,6546,,31,3,34
6547,6547,,24,1,25
6548,6548,,28,2,30
6549,6549,,18,3,21
6550,6550,,31,2,33
6551,6551,,32,3,35
6552,6552,,27,2,29
6553,6553,,30,2,32
6554,6554,,23,2,25
6555,6555,,29,1,30
6556,6556,,30,4,34
6557,6557,,26,3,29
6558,6558,,23,1,24
6559,6559,,22,0,22
6560,6560,,27,0,27
6561,6561,,22,3,25
6562,6562,,31,6,37
6563,6563,,30,2,32
6564,6564,,27,2,29
6565,6565,,31,3,34
6566,6566,,19,5,24
6567,6567,,28,2,30
6568,6568,,23,1,24
6569,6569,,25,2,27
6570,6570,,32,3,35
6571,6571,,44,4,48
6572,6572,,23,0,23
6573,6573,,22,2,24
6574,6574,,25,0,25
6575,6575,,35,3,38
6576,6576,,34,0,34
6577,6577,,20,3,23
6578,6578,,33,0,33
6579,6579,,29,1,30
6580,6580,,28,2,30
6581,6581,,25,2,27
6582,6582,,33,2,35
6583,6583,,29,0,29
6584,6584,,24,1,25
6585,6585,,36,1,37
6586,6586,,25,1,26
6587,6587,,31,2,33
6588,6588,,25,1,26
6589,6589,,19,2,21
6590,6590,,24,1,25
6591,6591,,30,2,32
6592,6592,,19,1,20
6593,6593,,32,2,34
6594,6594,,24,1,25
6595,6595,,37,2,39
6596,6596,,28,5,33
6597,6597,,31,5,36
6598,6598,,39,2,41
6599,6599,,31,1,32
6600,6600,,24,1,25
6601,6601,,25,1,26
